,country_pre,behavior,level,survey_response_information_version,value,group
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Malaysia,Malaysia,0,0,0,0,Country Belief
Colombia,Colombia,vaccine,high,1,84,Broad
Colombia,Colombia,vaccine,high,2,84,Broad
Colombia,Colombia,vaccine,high,3,84,Broad
Colombia,Colombia,vaccine,high,4,83,Broad
Colombia,Colombia,vaccine,high,5,82,Broad
Colombia,Colombia,vaccine,high,6,81,Broad
Colombia,Colombia,vaccine,high,7,81,Broad
Colombia,Colombia,vaccine,high,8,83,Broad
Colombia,Colombia,vaccine,high,9,85,Broad
Colombia,Colombia,vaccine,high,10,86,Broad
Colombia,Colombia,vaccine,high,11,87,Broad
Colombia,Colombia,vaccine,low,1,64,Narrow
Colombia,Colombia,vaccine,low,2,61,Narrow
Colombia,Colombia,vaccine,low,3,61,Narrow
Colombia,Colombia,vaccine,low,4,61,Narrow
Colombia,Colombia,vaccine,low,5,58,Narrow
Colombia,Colombia,vaccine,low,6,59,Narrow
Colombia,Colombia,vaccine,low,7,59,Narrow
Colombia,Colombia,vaccine,low,8,62,Narrow
Colombia,Colombia,vaccine,low,9,63,Narrow
Colombia,Colombia,vaccine,low,10,65,Narrow
Colombia,Colombia,vaccine,low,11,68,Narrow
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Colombia,Colombia,0,0,0,0,Country Belief
Italy,Italy,vaccine,high,1,84,Broad
Italy,Italy,vaccine,high,2,84,Broad
Italy,Italy,vaccine,high,3,84,Broad
Italy,Italy,vaccine,high,4,85,Broad
Italy,Italy,vaccine,high,5,85,Broad
Italy,Italy,vaccine,high,6,88,Broad
Italy,Italy,vaccine,high,7,91,Broad
Italy,Italy,vaccine,high,8,93,Broad
Italy,Italy,vaccine,high,9,92,Broad
Italy,Italy,vaccine,high,10,92,Broad
Italy,Italy,vaccine,high,11,92,Broad
Italy,Italy,vaccine,low,1,61,Narrow
Italy,Italy,vaccine,low,2,62,Narrow
Italy,Italy,vaccine,low,3,62,Narrow
Italy,Italy,vaccine,low,4,61,Narrow
Italy,Italy,vaccine,low,5,62,Narrow
Italy,Italy,vaccine,low,6,68,Narrow
Italy,Italy,vaccine,low,7,76,Narrow
Italy,Italy,vaccine,low,8,80,Narrow
Italy,Italy,vaccine,low,9,79,Narrow
Italy,Italy,vaccine,low,10,79,Narrow
Italy,Italy,vaccine,low,11,80,Narrow
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
Italy,Italy,0,0,0,0,Country Belief
